LotFrontage,LotArea,OverallQual,OverallCond,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,CentralAir,GrLivArea,PoolArea,YrSold,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Heating_GasA,Heating_GasW,Heating_Grav,Heating_Wall,total_square_ft,built_minus_sold
24.0,7758,8,5,1,0,7,2000,483,3,1,2270,0,2007,1,0,0,0,0,1,0,0,0,2753,4007
70.0,11600,6,5,2,0,6,1972,654,3,1,2192,0,2008,0,0,1,0,0,1,0,0,0,2846,3980
69.37905085568637,8246,5,6,2,0,7,1882,1056,3,1,1547,0,2009,0,0,0,1,0,1,0,0,0,2603,3891
90.0,8123,5,5,2,1,6,1940,860,2,1,2138,0,2006,1,0,0,0,0,1,0,0,0,2998,3946
91.0,10625,8,5,2,0,5,1958,686,4,1,1034,0,2007,1,0,0,0,0,1,0,0,0,1720,3965
65.0,10140,6,6,3,0,10,1959,720,3,1,864,0,2007,1,0,0,0,0,1,0,0,0,1584,3966
75.0,11228,5,5,2,0,7,2006,1040,3,1,1376,0,2007,0,0,0,0,1,1,0,0,0,2416,4013
137.0,1526,7,6,1,1,6,1955,680,4,1,1224,0,2009,1,0,0,0,0,1,0,0,0,1904,3964
67.0,9236,8,5,2,0,10,1954,768,3,1,1855,0,2010,1,0,0,0,0,1,0,0,0,2623,3964
91.0,8004,6,5,2,1,6,1986,1572,2,0,1756,0,2007,1,0,0,0,0,1,0,0,0,3328,3993
69.37905085568637,8740,8,5,2,1,10,2004,1086,2,1,1707,0,2010,1,0,0,0,0,1,0,0,0,2793,4014
50.0,7134,8,5,2,1,6,1976,1431,3,1,792,0,2007,1,0,0,0,0,1,0,0,0,2223,3983
69.37905085568637,8064,6,6,2,0,6,2004,1368,6,1,1200,0,2007,1,0,0,0,0,1,0,0,0,2568,4011
90.0,10762,6,5,1,0,7,1959,896,4,1,1790,0,2010,1,0,0,0,0,1,0,0,0,2686,3969
70.0,9200,7,7,2,0,8,1965,650,1,1,1181,0,2007,1,0,0,0,0,1,0,0,0,1831,3972
60.0,8012,6,5,2,1,5,1997,1145,3,1,912,0,2008,1,0,0,0,0,1,0,0,0,2057,4005
60.0,12692,6,8,2,1,6,1880,864,3,1,1269,0,2006,1,0,0,0,0,1,0,0,0,2133,3886
75.0,10800,6,5,2,1,4,2000,1258,3,1,2097,0,2008,0,0,0,0,1,1,0,0,0,3355,4008
74.0,4251,6,5,2,0,6,1925,504,4,1,1116,0,2007,1,0,0,0,0,1,0,0,0,1620,3932
83.0,14450,7,5,1,0,7,1980,1606,1,1,1218,0,2009,1,0,0,0,0,1,0,0,0,2824,3989
24.0,10000,6,5,1,0,7,1923,983,1,1,912,0,2006,0,0,0,0,1,1,0,0,0,1895,3929
86.0,4750,5,5,2,0,7,1970,816,3,1,1039,0,2008,0,0,0,0,1,1,0,0,0,1855,3978
92.0,9291,7,5,2,1,8,1915,747,2,1,1576,0,2007,1,0,0,0,0,1,0,0,0,2323,3922
80.0,5500,7,6,2,0,6,1923,864,3,1,848,0,2006,1,0,0,0,0,1,0,0,0,1712,3929
74.0,4928,8,5,2,0,5,1996,1187,3,1,1092,0,2008,1,0,0,0,0,1,0,0,0,2279,4004
60.0,9450,5,6,2,0,10,1970,1390,4,1,1041,0,2006,1,0,0,0,0,1,0,0,0,2431,3976
24.0,4435,9,5,1,0,4,1953,644,4,1,1344,0,2009,1,0,0,0,0,1,0,0,0,1988,3962
67.0,1890,4,7,2,0,7,1941,660,3,1,1200,0,2009,1,0,0,0,0,1,0,0,0,1860,3950
66.0,8760,6,7,2,1,9,1946,1187,3,1,1336,0,2006,1,0,0,0,0,1,0,0,0,2523,3952
150.0,14559,6,5,1,0,6,1932,1032,2,1,1258,0,2009,1,0,0,0,0,1,0,0,0,2290,3941
55.0,9297,7,3,1,1,7,1959,560,3,1,970,0,2007,1,0,0,0,0,0,1,0,0,1530,3966
60.0,11200,7,8,2,0,5,1935,636,4,1,1978,0,2010,1,0,0,0,0,1,0,0,0,2614,3945
60.0,11851,7,5,2,0,9,1999,1314,3,1,943,0,2008,1,0,0,0,0,1,0,0,0,2257,4007
50.0,9550,10,5,1,1,6,2008,993,4,1,1217,0,2007,0,1,0,0,0,1,0,0,0,2210,4015
74.0,8544,7,6,2,0,6,1980,1314,6,1,1512,0,2008,1,0,0,0,0,1,0,0,0,2826,3988
69.37905085568637,11553,5,7,2,0,8,2008,1698,3,1,1743,0,2009,0,0,0,1,0,1,0,0,0,3441,4017
71.0,8004,4,5,2,0,3,1998,720,3,1,1192,0,2007,1,0,0,0,0,1,0,0,0,1912,4005
72.0,14963,6,5,2,1,11,1941,1008,1,1,2624,0,2006,1,0,0,0,0,1,0,0,0,3632,3947
49.0,7024,5,7,2,0,6,1957,1078,3,1,1306,0,2006,0,1,0,0,0,1,0,0,0,2384,3963
69.37905085568637,10437,6,5,1,0,7,1979,952,3,1,768,0,2007,1,0,0,0,0,1,0,0,0,1720,3986
60.0,7200,4,7,3,1,8,1945,576,3,1,912,0,2008,1,0,0,0,0,1,0,0,0,1488,3953
32.0,70761,6,7,2,0,7,2007,1385,3,1,1456,0,2008,1,0,0,0,0,1,0,0,0,2841,4015
70.0,5604,6,7,1,0,6,2000,616,3,1,1180,0,2010,1,0,0,0,0,1,0,0,0,1796,4010
69.37905085568637,8366,5,6,1,1,7,1925,1444,4,1,971,0,2007,1,0,0,0,0,1,0,0,0,2415,3932
70.0,10637,5,4,1,0,10,1892,1040,2,1,1456,0,2007,0,1,0,0,0,1,0,0,0,2496,3899
80.0,7588,5,7,2,0,7,1940,1273,4,0,1644,0,2010,1,0,0,0,0,1,0,0,0,2917,3950
60.0,8600,5,8,1,1,6,1930,600,3,1,1414,0,2010,1,0,0,0,0,1,0,0,0,2014,3940
69.37905085568637,6762,6,7,1,0,6,1983,793,4,1,999,0,2009,1,0,0,0,0,1,0,0,0,1792,3992
61.0,6204,6,5,1,0,6,1958,894,1,0,894,0,2008,1,0,0,0,0,1,0,0,0,1788,3966
62.0,17120,5,7,2,0,8,1960,1424,3,1,912,0,2009,1,0,0,0,0,1,0,0,0,2336,3969
75.0,7990,4,5,1,0,6,1959,1311,3,1,1707,0,2007,1,0,0,0,0,1,0,0,0,3018,3966
60.0,11194,8,8,1,1,6,1910,1144,1,1,1324,0,2009,1,0,0,0,0,1,0,0,0,2468,3919
69.37905085568637,9142,7,6,2,0,4,1980,1518,1,1,1155,0,2008,1,0,0,0,0,1,0,0,0,2673,3988
82.0,5400,7,6,2,0,8,1953,1204,3,1,2320,0,2007,1,0,0,0,0,1,0,0,0,3524,3960
47.0,10624,6,7,2,0,9,1992,1151,2,1,1192,0,2007,1,0,0,0,0,1,0,0,0,2343,3999
91.0,26178,5,6,2,0,8,1967,756,3,1,1422,0,2010,1,0,0,0,0,1,0,0,0,2178,3977
83.0,8000,5,6,2,1,4,2006,1097,5,1,1113,0,2006,1,0,0,0,0,1,0,0,0,2210,4012
40.0,11888,6,9,1,0,5,1979,1010,3,1,2554,0,2009,1,0,0,0,0,1,0,0,0,3564,3988
66.0,7596,6,5,1,0,6,1918,1028,3,0,1661,0,2006,1,0,0,0,0,1,0,0,0,2689,3924
69.0,8834,6,7,2,0,9,2006,1470,4,1,1792,0,2007,1,0,0,0,0,1,0,0,0,3262,4013
69.37905085568637,6240,6,5,1,1,5,1961,1057,2,0,1719,0,2009,1,0,0,0,0,1,0,0,0,2776,3970
69.37905085568637,12640,7,5,1,0,5,2003,1434,2,1,2614,0,2010,1,0,0,0,0,1,0,0,0,4048,4013
70.0,3675,6,8,1,1,6,2007,936,2,0,1790,0,2009,1,0,0,0,0,1,0,0,0,2726,4016
75.0,7920,5,8,1,0,5,1936,1482,3,1,988,0,2007,0,0,0,0,1,0,1,0,0,2470,3943
69.0,6060,5,5,1,0,5,1918,1262,2,1,1501,0,2007,0,0,0,0,1,1,0,0,0,2763,3925
24.0,16770,8,5,1,0,8,1978,600,3,1,720,0,2009,1,0,0,0,0,1,0,0,0,1320,3987
71.0,12394,6,5,2,0,6,2008,696,2,1,1111,0,2007,0,0,1,0,0,1,0,0,0,1807,4015
53.0,14215,6,5,2,1,7,1996,864,4,1,1056,0,2009,1,0,0,0,0,1,0,0,0,1920,4005
63.0,6000,5,6,2,0,7,1958,1073,2,1,1144,0,2008,1,0,0,0,0,1,0,0,0,2217,3966
80.0,11606,7,8,2,1,5,1929,729,4,1,1786,0,2006,1,0,0,0,0,1,0,0,0,2515,3935
92.0,9855,9,5,1,0,8,1936,907,3,0,2078,0,2008,0,0,0,0,1,1,0,0,0,2985,3944
110.0,9100,5,5,1,1,7,2007,1142,2,1,1471,0,2006,1,0,0,0,0,1,0,0,0,2613,4013
94.0,7596,6,5,1,1,7,1961,970,3,1,2462,0,2009,1,0,0,0,0,1,0,0,0,3432,3970
50.0,9360,7,5,2,1,8,2007,672,2,1,2161,0,2007,1,0,0,0,0,1,0,0,0,2833,4014
69.37905085568637,11475,4,8,1,0,6,1958,1566,4,1,1224,0,2008,0,0,0,0,1,1,0,0,0,2790,3966
63.0,8176,7,8,1,1,6,1955,720,3,1,1788,0,2007,1,0,0,0,0,1,0,0,0,2508,3962
69.37905085568637,9430,5,5,1,0,12,2003,768,4,1,2630,0,2006,0,0,1,0,0,1,0,0,0,3398,4009
105.0,4274,5,7,1,0,7,2004,1561,3,1,925,0,2007,0,0,0,0,1,1,0,0,0,2486,4011
69.37905085568637,5500,7,7,2,1,4,1989,1199,2,1,1743,0,2010,0,0,1,0,0,1,0,0,0,2942,3999
69.37905085568637,8800,6,5,1,0,3,2006,1276,3,1,1302,0,2007,1,0,0,0,0,1,0,0,0,2578,4013
70.0,6380,8,6,2,0,4,1950,1248,3,1,1053,0,2009,1,0,0,0,0,1,0,0,0,2301,3959
41.0,8520,5,5,2,0,5,2006,1190,3,1,1126,0,2006,1,0,0,0,0,1,0,0,0,2316,4012
44.0,11049,5,5,1,0,8,1992,768,3,1,882,0,2007,1,0,0,0,0,1,0,0,0,1650,3999
69.0,9500,6,5,2,0,5,1968,528,3,1,1440,0,2009,1,0,0,0,0,1,0,0,0,1968,3977
69.37905085568637,2544,5,5,1,1,4,1936,1029,3,1,1152,0,2006,1,0,0,0,0,1,0,0,0,2181,3942
58.0,1300,6,5,1,0,7,1955,1145,3,1,1097,0,2008,1,0,0,0,0,1,0,0,0,2242,3963
75.0,8125,5,5,1,1,11,1925,824,3,1,912,0,2010,1,0,0,0,0,1,0,0,0,1736,3935
60.0,21000,8,6,1,1,6,1989,1705,3,1,2596,0,2007,1,0,0,0,0,1,0,0,0,4301,3996
105.0,5586,7,5,2,0,8,2004,1092,3,1,2098,0,2009,1,0,0,0,0,1,0,0,0,3190,4013
116.0,13568,7,5,1,1,8,1997,1494,3,0,1774,0,2008,1,0,0,0,0,1,0,0,0,3268,4005
56.0,7420,5,7,1,0,5,1931,858,3,1,1482,0,2007,0,0,0,1,0,1,0,0,0,2340,3938
85.0,3604,4,6,1,0,5,2005,936,3,1,1582,0,2006,1,0,0,0,0,1,0,0,0,2518,4011
86.0,14585,8,6,1,1,6,1961,660,3,1,1801,0,2010,0,1,0,0,0,1,0,0,0,2461,3971
75.0,8462,6,5,2,0,6,1965,1004,2,1,1774,0,2010,1,0,0,0,0,1,0,0,0,2778,3975
60.0,13907,7,5,1,0,5,1950,864,2,1,1456,0,2008,0,0,0,0,1,1,0,0,0,2320,3958
60.0,6960,8,5,2,0,7,1969,1094,3,1,1296,0,2006,1,0,0,0,0,1,0,0,0,2390,3975
40.0,4590,8,6,2,0,6,1965,686,2,1,860,0,2009,1,0,0,0,0,1,0,0,0,1546,3974
92.0,10400,5,6,2,0,8,1920,1256,3,1,2332,0,2008,0,0,0,0,1,1,0,0,0,3588,3928
69.37905085568637,6420,7,9,1,0,9,1918,804,3,1,1352,0,2007,1,0,0,0,0,1,0,0,0,2156,3925
80.0,7819,8,5,2,0,4,2000,1063,3,1,1720,0,2008,1,0,0,0,0,1,0,0,0,2783,4008
64.0,6762,7,7,1,0,4,1924,1057,3,1,1060,0,2006,1,0,0,0,0,1,0,0,0,2117,3930
21.0,4400,6,6,1,1,8,1964,979,3,0,720,0,2007,1,0,0,0,0,1,0,0,0,1699,3971
74.0,9600,5,5,2,1,5,1920,697,3,1,1886,0,2006,1,0,0,0,0,1,0,0,0,2583,3926
60.0,10667,5,5,1,0,5,1967,1362,3,1,1574,0,2007,1,0,0,0,0,1,0,0,0,2936,3974
71.0,7844,6,5,2,0,7,1999,991,3,1,1056,0,2008,1,0,0,0,0,1,0,0,0,2047,4007
81.0,6000,5,6,1,0,4,1912,1623,1,1,1026,0,2006,1,0,0,0,0,1,0,0,0,2649,3918
69.37905085568637,8529,6,5,2,0,6,1978,1003,3,1,789,512,2008,1,0,0,0,0,1,0,0,0,1792,3986
30.0,7420,8,5,1,0,9,1961,1269,3,1,1536,0,2007,1,0,0,0,0,1,0,0,0,2805,3968
47.0,13710,5,6,1,1,6,1997,720,2,1,1775,0,2008,0,0,0,0,1,1,0,0,0,2495,4005
69.0,7795,9,5,1,1,5,1995,998,3,1,1456,0,2007,1,0,0,0,0,1,0,0,0,2454,4002
80.0,9591,5,5,1,0,7,2006,832,4,1,2295,0,2006,1,0,0,0,0,1,0,0,0,3127,4012
60.0,10970,5,5,2,0,7,2005,918,2,1,1839,0,2008,1,0,0,0,0,1,0,0,0,2757,4013
98.0,10200,5,6,2,0,5,1958,1161,2,1,1041,0,2010,1,0,0,0,0,1,0,0,0,2202,3968
50.0,12003,5,7,2,1,6,2005,1002,2,1,1048,0,2009,1,0,0,0,0,1,0,0,0,2050,4014
69.37905085568637,10634,7,5,2,0,9,1991,1752,2,1,1344,0,2009,1,0,0,0,0,1,0,0,0,3096,4000
64.0,13286,7,6,2,1,5,1930,2109,2,1,2554,0,2006,0,0,0,1,0,1,0,0,0,4663,3936
82.0,9100,6,6,0,0,8,1976,1428,2,1,1487,0,2006,1,0,0,0,0,1,0,0,0,2915,3982
69.37905085568637,11846,7,8,2,1,9,2000,1742,3,1,1494,0,2007,1,0,0,0,0,1,0,0,0,3236,4007
21.0,11316,6,4,1,1,6,1970,848,3,1,2256,0,2008,1,0,0,0,0,1,0,0,0,3104,3978
43.0,4388,8,8,1,0,9,1908,1860,3,1,845,0,2009,0,0,0,0,1,1,0,0,0,2705,3917
67.0,16321,7,7,1,0,5,2007,1040,3,1,1494,0,2009,1,0,0,0,0,1,0,0,0,2534,4016
65.0,9206,5,7,1,1,6,1978,1053,4,1,1464,0,2009,0,0,0,0,1,1,0,0,0,2517,3987
24.0,7795,6,5,2,0,6,1961,894,3,1,1640,0,2008,1,0,0,0,0,1,0,0,0,2534,3969
80.0,14154,5,5,2,0,4,1999,616,2,1,864,0,2007,1,0,0,0,0,1,0,0,0,1480,4006
149.0,8536,5,5,2,0,5,1992,940,3,1,630,0,2008,1,0,0,0,0,1,0,0,0,1570,4000
107.0,2544,5,7,2,0,4,1996,1080,3,1,1142,0,2009,1,0,0,0,0,1,0,0,0,2222,4005
102.0,8520,8,5,1,0,4,2005,1713,3,1,1144,0,2009,0,0,1,0,0,1,0,0,0,2857,4014
60.0,10800,7,5,1,0,5,1910,1202,3,1,1163,0,2009,1,0,0,0,0,1,0,0,0,2365,3919
41.0,6762,5,5,2,0,6,1976,858,2,1,1304,0,2008,0,0,0,0,1,1,0,0,0,2162,3984
65.0,2117,7,5,1,0,5,1977,1324,3,1,1920,0,2009,1,0,0,0,0,1,0,0,0,3244,3986
70.0,9464,7,6,2,0,5,1934,1057,2,1,1640,0,2010,1,0,0,0,0,1,0,0,0,2697,3944
70.0,12822,8,5,2,0,9,1928,1021,4,1,1718,0,2009,1,0,0,0,0,1,0,0,0,2739,3937
86.0,7879,6,5,1,0,6,2003,988,3,1,1493,0,2010,1,0,0,0,0,1,0,0,0,2481,4013
69.37905085568637,16492,7,5,2,0,5,1910,525,3,1,1347,0,2010,1,0,0,0,0,1,0,0,0,1872,3920
50.0,7301,6,6,2,0,6,2006,1086,3,1,1458,0,2010,1,0,0,0,0,1,0,0,0,2544,4016
69.37905085568637,18450,5,5,2,0,8,2002,372,4,1,1196,0,2010,1,0,0,0,0,1,0,0,0,1568,4012
71.0,11645,7,5,2,0,6,1960,761,4,1,864,0,2009,1,0,0,0,0,1,0,0,0,1625,3969
52.0,159000,7,5,1,0,7,1993,768,3,1,1349,0,2010,1,0,0,0,0,1,0,0,0,2117,4003
67.0,5600,8,5,1,0,8,1990,1164,2,1,1430,0,2010,1,0,0,0,0,1,0,0,0,2594,4000
72.0,9548,5,5,2,1,6,1939,319,3,1,1220,0,2009,1,0,0,0,0,1,0,0,0,1539,3948
78.0,7795,8,7,2,0,10,1965,1094,3,1,1820,0,2010,1,0,0,0,0,1,0,0,0,2914,3975
100.0,8125,9,6,2,0,9,1993,0,2,1,1116,0,2009,1,0,0,0,0,1,0,0,0,1116,4002
110.0,4928,6,5,2,1,6,1930,832,1,1,2034,0,2007,1,0,0,0,0,1,0,0,0,2866,3937
92.0,1950,7,5,1,0,6,2008,943,0,1,1915,0,2009,1,0,0,0,0,1,0,0,0,2858,4017
69.0,11911,5,5,1,1,8,1898,861,2,1,1200,0,2007,1,0,0,0,0,1,0,0,0,2061,3905
60.0,8125,5,5,2,0,5,2002,738,3,1,1316,0,2009,1,0,0,0,0,1,0,0,0,2054,4011
69.37905085568637,7875,7,5,1,0,5,1965,1064,3,1,1180,0,2009,1,0,0,0,0,1,0,0,0,2244,3974
141.0,8450,7,8,2,0,6,1910,728,3,1,1317,0,2006,1,0,0,0,0,1,0,0,0,2045,3916
86.0,8393,7,8,2,0,6,1941,1143,3,0,1626,0,2007,1,0,0,0,0,1,0,0,0,2769,3948
69.37905085568637,10402,6,5,2,0,6,1999,540,4,1,1287,0,2006,0,0,1,0,0,1,0,0,0,1827,4005
66.0,8248,5,6,1,0,4,1958,951,3,1,2230,0,2006,1,0,0,0,0,1,0,0,0,3181,3964
60.0,7000,7,5,3,0,6,1948,384,4,1,958,0,2009,1,0,0,0,0,1,0,0,0,1342,3957
62.0,6858,6,7,1,0,6,2008,954,4,1,1319,0,2006,0,0,0,0,1,1,0,0,0,2273,4014
75.0,9525,8,6,1,0,12,1930,832,2,1,1867,0,2009,1,0,0,0,0,1,0,0,0,2699,3939
70.0,7018,5,5,2,0,5,2005,1107,2,1,848,0,2008,1,0,0,0,0,1,0,0,0,1955,4013
55.0,46589,5,5,1,0,8,1965,1581,3,1,1768,0,2010,1,0,0,0,0,1,0,0,0,3349,3975
75.0,11616,6,5,2,0,6,2003,1436,3,1,981,0,2006,1,0,0,0,0,1,0,0,0,2417,4009
84.0,4500,6,5,1,0,6,1955,1288,3,1,2217,0,2009,1,0,0,0,0,1,0,0,0,3505,3964
69.37905085568637,9320,5,6,2,0,7,1963,1208,4,1,923,0,2007,1,0,0,0,0,1,0,0,0,2131,3970
75.0,9291,7,5,1,0,7,1973,940,3,1,1164,0,2010,1,0,0,0,0,1,0,0,0,2104,3983
70.0,8121,6,5,1,1,7,1970,738,3,1,955,0,2006,1,0,0,0,0,1,0,0,0,1693,3976
32.0,10800,6,6,2,0,6,1986,975,1,1,1144,0,2009,1,0,0,0,0,1,0,0,0,2119,3995
70.0,13891,6,8,2,0,5,2002,1719,2,1,1232,0,2010,1,0,0,0,0,1,0,0,0,2951,4012
95.0,14536,5,7,2,1,6,2005,1461,3,1,1644,0,2006,1,0,0,0,0,1,0,0,0,3105,4011
38.0,13350,8,2,2,0,7,1971,866,2,1,1665,0,2008,1,0,0,0,0,1,0,0,0,2531,3979
100.0,10041,5,5,1,0,7,1950,1533,3,1,2230,0,2008,1,0,0,0,0,1,0,0,0,3763,3958
33.0,12416,7,5,2,0,5,2004,1408,3,1,1381,0,2010,1,0,0,0,0,1,0,0,0,2789,4014
60.0,12342,7,5,2,0,5,1997,768,2,1,2643,0,2007,1,0,0,0,0,1,0,0,0,3411,4004
50.0,8777,6,6,1,0,3,1965,1249,4,1,1721,0,2009,0,0,0,1,0,1,0,0,0,2970,3974
90.0,9248,5,5,1,1,6,2006,729,3,1,1915,0,2010,1,0,0,0,0,1,0,0,0,2644,4016
60.0,9000,5,5,1,0,7,1966,600,1,1,800,0,2009,1,0,0,0,0,1,0,0,0,1400,3975
63.0,10200,8,6,1,1,4,1991,1728,3,1,841,0,2006,1,0,0,0,0,1,0,0,0,2569,3997
69.37905085568637,10800,4,5,2,0,11,1957,1252,4,1,3222,0,2010,0,0,0,0,1,1,0,0,0,4474,3967
69.37905085568637,10364,5,6,1,0,5,2005,1064,3,1,1054,0,2010,1,0,0,0,0,1,0,0,0,2118,4015
69.37905085568637,8820,7,6,2,0,4,1950,504,3,1,1026,0,2009,1,0,0,0,0,1,0,0,0,1530,3959
74.0,6173,7,6,1,1,7,1951,1800,1,1,1077,0,2009,1,0,0,0,0,1,0,0,0,2877,3960
118.0,40094,5,7,1,1,5,1920,1728,2,1,720,0,2010,0,1,0,0,0,1,0,0,0,2448,3930
88.0,10084,7,7,1,0,7,1918,858,2,1,1097,0,2009,1,0,0,0,0,1,0,0,0,1955,3927
65.0,11500,7,4,2,1,4,1996,944,3,0,1118,0,2009,1,0,0,0,0,1,0,0,0,2062,4005
38.0,11838,8,5,2,1,6,1918,1522,3,1,2062,0,2008,1,0,0,0,0,1,0,0,0,3584,3926
100.0,4130,8,6,2,0,6,1960,616,2,1,987,0,2008,1,0,0,0,0,1,0,0,0,1603,3968
82.0,9416,8,5,1,0,5,1961,1194,3,1,1567,0,2009,1,0,0,0,0,1,0,0,0,2761,3970
34.0,9000,5,5,1,1,6,2007,1138,2,1,1978,0,2008,1,0,0,0,0,1,0,0,0,3116,4015
65.0,8750,5,5,1,1,8,1962,1424,3,1,1728,0,2007,1,0,0,0,0,1,0,0,0,3152,3969
36.0,12508,6,5,2,0,6,1949,1190,3,1,1039,0,2009,1,0,0,0,0,1,0,0,0,2229,3958
69.37905085568637,1680,6,5,1,0,5,2005,819,3,1,1844,0,2009,1,0,0,0,0,1,0,0,0,2663,4014
55.0,6911,6,5,2,1,8,2004,2035,3,1,1316,0,2008,1,0,0,0,0,1,0,0,0,3351,4012
58.0,5389,7,7,2,0,6,1973,856,3,1,1285,0,2007,1,0,0,0,0,1,0,0,0,2141,3980
63.0,8712,3,8,3,1,8,1920,1176,4,1,1968,0,2006,0,0,1,0,0,1,0,0,0,3144,3926
60.0,4438,9,5,1,0,8,2000,1190,3,1,1228,0,2009,1,0,0,0,0,1,0,0,0,2418,4009
69.37905085568637,12665,6,6,2,1,7,1934,783,5,1,1196,0,2008,0,0,1,0,0,1,0,0,0,1979,3942
96.0,7200,6,7,2,0,5,1994,1107,3,1,1235,0,2009,1,0,0,0,0,1,0,0,0,2342,4003
69.37905085568637,10264,6,8,1,1,8,1916,1453,3,1,1200,0,2006,0,0,0,0,1,1,0,0,0,2653,3922
120.0,8750,5,7,1,0,5,1975,1214,4,1,2080,0,2009,1,0,0,0,0,1,0,0,0,3294,3984
60.0,9600,5,5,1,0,6,1996,795,3,1,1732,0,2010,0,0,0,0,1,1,0,0,0,2527,4006
45.0,11340,5,6,1,0,8,1948,956,2,1,1501,0,2008,1,0,0,0,0,1,0,0,0,2457,3956
80.0,12772,5,5,2,0,8,1955,1656,3,1,2531,0,2006,1,0,0,0,0,1,0,0,0,4187,3961
69.37905085568637,7535,5,5,2,1,5,1925,1008,4,1,1506,0,2006,1,0,0,0,0,1,0,0,0,2514,3931
69.37905085568637,6380,5,5,2,0,5,2001,520,3,1,965,0,2008,1,0,0,0,0,1,0,0,0,1485,4009
105.0,9590,5,5,2,0,7,1930,1203,2,1,1572,0,2009,1,0,0,0,0,1,0,0,0,2775,3939
60.0,3982,8,5,2,1,7,1961,528,4,1,1494,0,2009,1,0,0,0,0,1,0,0,0,2022,3970
89.0,9612,7,5,2,1,6,2003,1728,3,1,912,0,2010,1,0,0,0,0,1,0,0,0,2640,4013
69.37905085568637,2522,7,7,1,0,7,1968,938,3,1,1375,0,2007,1,0,0,0,0,1,0,0,0,2313,3975
60.0,8197,6,5,1,0,5,1948,848,3,1,1208,0,2009,1,0,0,0,0,1,0,0,0,2056,3957
69.37905085568637,7032,7,7,2,1,5,1986,1522,4,1,2236,0,2007,0,1,0,0,0,1,0,0,0,3758,3993
114.0,8877,5,5,2,1,6,1954,952,3,1,952,0,2008,1,0,0,0,0,1,0,0,0,1904,3962
70.0,8172,5,7,1,1,6,1993,1248,3,1,1750,0,2007,1,0,0,0,0,1,0,0,0,2998,4000
69.37905085568637,7200,6,5,1,0,7,1997,660,1,1,1742,0,2006,1,0,0,0,0,1,0,0,0,2402,4003
95.0,14948,5,6,2,1,4,1953,1385,3,1,1664,0,2009,1,0,0,0,0,1,0,0,0,3049,3962
69.37905085568637,21750,5,5,2,1,5,2004,1311,4,1,1004,0,2007,1,0,0,0,0,1,0,0,0,2315,4011
33.0,9965,7,9,2,0,9,1954,1008,3,1,1839,0,2009,1,0,0,0,0,1,0,0,0,2847,3963
50.0,10440,3,5,1,1,8,2000,912,4,1,1097,0,2008,1,0,0,0,0,1,0,0,0,2009,4008
74.0,7937,6,6,1,0,6,1979,696,2,1,1218,0,2010,1,0,0,0,0,1,0,0,0,1914,3989
134.0,9636,6,4,1,0,6,1930,848,3,1,1376,0,2009,1,0,0,0,0,1,0,0,0,2224,3939
100.0,10142,5,5,1,0,8,1954,1202,3,1,2113,0,2007,1,0,0,0,0,1,0,0,0,3315,3961
78.0,21750,6,5,2,1,4,1982,0,3,1,1452,0,2010,0,0,1,0,0,1,0,0,0,1452,3992
24.0,7000,6,5,1,1,5,1949,844,3,1,672,0,2008,0,0,0,1,0,1,0,0,0,1516,3957
103.0,9947,6,7,1,0,4,2004,864,4,1,1800,0,2006,1,0,0,0,0,1,0,0,0,2664,4010
70.0,8320,6,5,2,1,8,1915,0,3,1,912,0,2010,1,0,0,0,0,1,0,0,0,912,3925
86.0,7200,7,5,2,0,6,1920,1518,4,1,1560,0,2006,1,0,0,0,0,1,0,0,0,3078,3926
62.0,8123,8,8,1,0,6,2007,768,2,1,1680,0,2006,1,0,0,0,0,1,0,0,0,2448,4013
44.0,10530,4,5,1,1,8,1954,718,3,1,1939,0,2008,1,0,0,0,0,1,0,0,0,2657,3962
69.37905085568637,7399,5,5,2,1,6,2001,1073,3,1,1309,0,2009,0,0,1,0,0,1,0,0,0,2382,4010
69.37905085568637,11184,5,4,2,0,6,1980,1560,3,1,1774,0,2008,1,0,0,0,0,1,0,0,0,3334,3988
80.0,12822,4,5,1,0,8,2002,1040,3,1,1682,0,2007,1,0,0,0,0,1,0,0,0,2722,4009
69.37905085568637,13350,6,7,2,0,6,1989,780,3,1,1442,0,2009,1,0,0,0,0,1,0,0,0,2222,3998
72.0,6600,6,6,2,0,5,1968,1293,3,1,1961,0,2009,1,0,0,0,0,1,0,0,0,3254,3977
82.0,6000,7,5,2,0,7,1954,1753,3,1,1869,0,2006,1,0,0,0,0,1,0,0,0,3622,3960
85.0,5000,9,7,1,0,4,2006,884,3,1,1226,0,2007,0,0,0,1,0,1,0,0,0,2110,4013
174.0,11184,5,6,2,0,6,1915,1107,3,1,1500,0,2008,1,0,0,0,0,1,0,0,0,2607,3923
92.0,26178,5,6,1,0,7,1912,1053,3,1,1428,0,2007,0,0,0,0,1,1,0,0,0,2481,3919
67.0,6120,6,6,1,0,11,1951,840,3,1,1056,0,2010,1,0,0,0,0,1,0,0,0,1896,3961
65.0,10880,8,4,1,0,6,1970,912,2,1,1698,0,2008,1,0,0,0,0,1,0,0,0,2610,3978
