LotFrontage,LotArea,BldgType,OverallQual,OverallCond,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,Heating,CentralAir,GrLivArea,PoolArea,YrSold
24.0,7795,0,6,5,2,0,6,1961,894,3,0,0,1640,0,2008
80.0,14154,0,5,5,2,0,4,1999,616,2,0,0,864,0,2007
149.0,8536,0,5,5,2,0,5,1992,940,3,0,0,630,0,2008
107.0,2544,0,5,7,2,0,4,1996,1080,3,0,0,1142,0,2009
102.0,8520,1,8,5,1,0,4,2005,1713,3,0,0,1144,0,2009
60.0,10800,0,7,5,1,0,5,1910,1202,3,0,0,1163,0,2009
41.0,6762,3,5,5,2,0,6,1976,858,2,0,0,1304,0,2008
65.0,2117,0,7,5,1,0,5,1977,1324,3,0,0,1920,0,2009
70.0,9464,0,7,6,2,0,5,1934,1057,2,0,0,1640,0,2010
70.0,12822,0,8,5,2,0,9,1928,1021,4,0,0,1718,0,2009
86.0,7879,0,6,5,1,0,6,2003,988,3,0,0,1493,0,2010
69.37905085568637,16492,0,7,5,2,0,5,1910,525,3,0,0,1347,0,2010
50.0,7301,0,6,6,2,0,6,2006,1086,3,0,0,1458,0,2010
69.37905085568637,18450,0,5,5,2,0,8,2002,372,4,0,0,1196,0,2010
71.0,11645,0,7,5,2,0,6,1960,761,4,0,0,864,0,2009
52.0,159000,0,7,5,1,0,7,1993,768,3,0,0,1349,0,2010
67.0,5600,0,8,5,1,0,8,1990,1164,2,0,0,1430,0,2010
72.0,9548,0,5,5,2,1,6,1939,319,3,0,0,1220,0,2009
78.0,7795,0,8,7,2,0,10,1965,1094,3,0,0,1820,0,2010
100.0,8125,0,9,6,2,0,9,1993,0,2,0,0,1116,0,2009
110.0,4928,0,6,5,2,1,6,1930,832,1,0,0,2034,0,2007
92.0,1950,0,7,5,1,0,6,2008,943,0,0,0,1915,0,2009
69.0,11911,0,5,5,1,1,8,1898,861,2,0,0,1200,0,2007
60.0,8125,0,5,5,2,0,5,2002,738,3,0,0,1316,0,2009
69.37905085568637,7875,0,7,5,1,0,5,1965,1064,3,0,0,1180,0,2009
141.0,8450,0,7,8,2,0,6,1910,728,3,0,0,1317,0,2006
86.0,8393,0,7,8,2,0,6,1941,1143,3,0,1,1626,0,2007
69.37905085568637,10402,1,6,5,2,0,6,1999,540,4,0,0,1287,0,2006
66.0,8248,0,5,6,1,0,4,1958,951,3,0,0,2230,0,2006
60.0,7000,0,7,5,3,0,6,1948,384,4,0,0,958,0,2009
62.0,6858,3,6,7,1,0,6,2008,954,4,0,0,1319,0,2006
75.0,9525,0,8,6,1,0,12,1930,832,2,0,0,1867,0,2009
70.0,7018,0,5,5,2,0,5,2005,1107,2,0,0,848,0,2008
55.0,46589,0,5,5,1,0,8,1965,1581,3,0,0,1768,0,2010
75.0,11616,0,6,5,2,0,6,2003,1436,3,0,0,981,0,2006
84.0,4500,0,6,5,1,0,6,1955,1288,3,0,0,2217,0,2009
69.37905085568637,9320,0,5,6,2,0,7,1963,1208,4,0,0,923,0,2007
75.0,9291,0,7,5,1,0,7,1973,940,3,0,0,1164,0,2010
70.0,8121,0,6,5,1,1,7,1970,738,3,0,0,955,0,2006
32.0,10800,0,6,6,2,0,6,1986,975,1,0,0,1144,0,2009
70.0,13891,0,6,8,2,0,5,2002,1719,2,0,0,1232,0,2010
95.0,14536,0,5,7,2,1,6,2005,1461,3,0,0,1644,0,2006
38.0,13350,0,8,2,2,0,7,1971,866,2,0,0,1665,0,2008
100.0,10041,0,5,5,1,0,7,1950,1533,3,0,0,2230,0,2008
33.0,12416,0,7,5,2,0,5,2004,1408,3,0,0,1381,0,2010
60.0,12342,0,7,5,2,0,5,1997,768,2,0,0,2643,0,2007
50.0,8777,4,6,6,1,0,3,1965,1249,4,0,0,1721,0,2009
90.0,9248,0,5,5,1,1,6,2006,729,3,0,0,1915,0,2010
60.0,9000,0,5,5,1,0,7,1966,600,1,0,0,800,0,2009
63.0,10200,0,8,6,1,1,4,1991,1728,3,0,0,841,0,2006
69.37905085568637,10800,3,4,5,2,0,11,1957,1252,4,0,0,3222,0,2010
69.37905085568637,10364,0,5,6,1,0,5,2005,1064,3,0,0,1054,0,2010
69.37905085568637,8820,0,7,6,2,0,4,1950,504,3,0,0,1026,0,2009
74.0,6173,0,7,6,1,1,7,1951,1800,1,0,0,1077,0,2009
118.0,40094,2,5,7,1,1,5,1920,1728,2,0,0,720,0,2010
88.0,10084,0,7,7,1,0,7,1918,858,2,0,0,1097,0,2009
65.0,11500,0,7,4,2,1,4,1996,944,3,0,1,1118,0,2009
38.0,11838,0,8,5,2,1,6,1918,1522,3,0,0,2062,0,2008
100.0,4130,0,8,6,2,0,6,1960,616,2,0,0,987,0,2008
82.0,9416,0,8,5,1,0,5,1961,1194,3,0,0,1567,0,2009
34.0,9000,0,5,5,1,1,6,2007,1138,2,0,0,1978,0,2008
65.0,8750,0,5,5,1,1,8,1962,1424,3,0,0,1728,0,2007
36.0,12508,0,6,5,2,0,6,1949,1190,3,0,0,1039,0,2009
69.37905085568637,1680,0,6,5,1,0,5,2005,819,3,0,0,1844,0,2009
55.0,6911,0,6,5,2,1,8,2004,2035,3,0,0,1316,0,2008
58.0,5389,0,7,7,2,0,6,1973,856,3,0,0,1285,0,2007
63.0,8712,1,3,8,3,1,8,1920,1176,4,0,0,1968,0,2006
60.0,4438,0,9,5,1,0,8,2000,1190,3,0,0,1228,0,2009
69.37905085568637,12665,1,6,6,2,1,7,1934,783,5,0,0,1196,0,2008
96.0,7200,0,6,7,2,0,5,1994,1107,3,0,0,1235,0,2009
69.37905085568637,10264,3,6,8,1,1,8,1916,1453,3,0,0,1200,0,2006
120.0,8750,0,5,7,1,0,5,1975,1214,4,0,0,2080,0,2009
60.0,9600,3,5,5,1,0,6,1996,795,3,0,0,1732,0,2010
45.0,11340,0,5,6,1,0,8,1948,956,2,0,0,1501,0,2008
80.0,12772,0,5,5,2,0,8,1955,1656,3,0,0,2531,0,2006
69.37905085568637,7535,0,5,5,2,1,5,1925,1008,4,0,0,1506,0,2006
69.37905085568637,6380,0,5,5,2,0,5,2001,520,3,0,0,965,0,2008
105.0,9590,0,5,5,2,0,7,1930,1203,2,0,0,1572,0,2009
60.0,3982,0,8,5,2,1,7,1961,528,4,0,0,1494,0,2009
89.0,9612,0,7,5,2,1,6,2003,1728,3,0,0,912,0,2010
69.37905085568637,2522,0,7,7,1,0,7,1968,938,3,0,0,1375,0,2007
60.0,8197,0,6,5,1,0,5,1948,848,3,0,0,1208,0,2009
69.37905085568637,7032,2,7,7,2,1,5,1986,1522,4,0,0,2236,0,2007
114.0,8877,0,5,5,2,1,6,1954,952,3,0,0,952,0,2008
70.0,8172,0,5,7,1,1,6,1993,1248,3,0,0,1750,0,2007
69.37905085568637,7200,0,6,5,1,0,7,1997,660,1,0,0,1742,0,2006
95.0,14948,0,5,6,2,1,4,1953,1385,3,0,0,1664,0,2009
69.37905085568637,21750,0,5,5,2,1,5,2004,1311,4,0,0,1004,0,2007
33.0,9965,0,7,9,2,0,9,1954,1008,3,0,0,1839,0,2009
50.0,10440,0,3,5,1,1,8,2000,912,4,0,0,1097,0,2008
74.0,7937,0,6,6,1,0,6,1979,696,2,0,0,1218,0,2010
134.0,9636,0,6,4,1,0,6,1930,848,3,0,0,1376,0,2009
100.0,10142,0,5,5,1,0,8,1954,1202,3,0,0,2113,0,2007
78.0,21750,1,6,5,2,1,4,1982,0,3,0,0,1452,0,2010
24.0,7000,4,6,5,1,1,5,1949,844,3,0,0,672,0,2008
103.0,9947,0,6,7,1,0,4,2004,864,4,0,0,1800,0,2006
70.0,8320,0,6,5,2,1,8,1915,0,3,0,0,912,0,2010
86.0,7200,0,7,5,2,0,6,1920,1518,4,0,0,1560,0,2006
62.0,8123,0,8,8,1,0,6,2007,768,2,0,0,1680,0,2006
44.0,10530,0,4,5,1,1,8,1954,718,3,0,0,1939,0,2008
69.37905085568637,7399,1,5,5,2,1,6,2001,1073,3,0,0,1309,0,2009
69.37905085568637,11184,0,5,4,2,0,6,1980,1560,3,0,0,1774,0,2008
80.0,12822,0,4,5,1,0,8,2002,1040,3,0,0,1682,0,2007
69.37905085568637,13350,0,6,7,2,0,6,1989,780,3,0,0,1442,0,2009
72.0,6600,0,6,6,2,0,5,1968,1293,3,0,0,1961,0,2009
82.0,6000,0,7,5,2,0,7,1954,1753,3,0,0,1869,0,2006
85.0,5000,4,9,7,1,0,4,2006,884,3,0,0,1226,0,2007
174.0,11184,0,5,6,2,0,6,1915,1107,3,0,0,1500,0,2008
92.0,26178,3,5,6,1,0,7,1912,1053,3,0,0,1428,0,2007
67.0,6120,0,6,6,1,0,11,1951,840,3,0,0,1056,0,2010
65.0,10880,0,8,4,1,0,6,1970,912,2,0,0,1698,0,2008
21.0,4438,0,5,5,2,1,6,1955,866,3,0,0,1262,0,2010
21.0,9200,0,7,8,2,0,8,1986,819,3,0,0,1959,0,2007
67.0,8741,1,8,8,1,1,6,1934,1092,3,0,0,1350,0,2008
75.0,7060,0,8,5,1,1,8,1934,1584,2,0,0,1768,0,2007
52.0,10667,3,5,5,2,0,8,1966,1269,4,0,0,2153,0,2009
80.0,10708,0,10,5,1,0,5,2002,1029,3,0,0,1216,0,2007
65.0,12046,0,9,9,1,0,7,1996,1453,3,0,0,894,0,2007
51.0,2572,0,1,6,1,0,4,1984,707,3,0,0,1734,0,2008
69.37905085568637,10793,0,6,5,0,0,5,2005,808,3,0,0,1680,0,2007
69.37905085568637,40094,0,6,5,1,1,5,1965,864,3,0,0,1214,0,2009
36.0,9750,0,7,6,1,1,6,2003,483,3,0,0,1696,0,2008
50.0,9600,0,9,6,2,0,8,1961,3200,2,0,1,864,0,2010
107.0,9248,0,7,8,1,0,7,1999,1067,3,0,0,1792,0,2008
69.37905085568637,9900,0,4,5,1,1,6,1994,756,4,0,0,1626,0,2007
69.0,10007,0,6,5,2,1,7,1990,1394,4,0,0,1679,0,2007
64.0,5720,1,9,7,2,1,7,1952,1248,3,0,0,1252,0,2008
69.37905085568637,50271,0,6,5,1,0,5,2006,1086,2,0,0,860,0,2006
50.0,7018,3,8,5,2,0,4,2006,1113,3,0,0,1432,0,2006
120.0,20896,0,6,5,1,1,6,1948,458,3,0,0,2229,0,2009
73.0,32668,0,5,5,1,1,10,1951,1482,4,0,0,1484,0,2007
35.0,9196,0,8,5,1,1,6,2003,458,2,0,1,2344,0,2007
56.0,1526,0,8,5,1,0,5,2005,963,3,0,0,1616,0,2008
35.0,11404,3,6,5,2,0,6,1958,864,3,0,0,848,0,2009
69.37905085568637,14191,0,5,5,2,0,6,1993,1196,3,0,0,902,0,2006
81.0,21535,2,5,8,1,1,7,1954,1606,3,0,0,1117,0,2009
65.0,4928,0,6,7,1,0,6,1980,940,2,0,1,1640,0,2008
75.0,8885,0,7,8,1,0,9,2007,680,3,0,0,1635,0,2007
72.0,11250,0,5,7,2,1,5,2004,1649,3,0,0,988,0,2008
69.37905085568637,3922,0,9,6,3,0,7,1960,1063,2,0,0,1566,0,2009
100.0,10140,0,7,5,2,1,7,1919,2330,2,0,0,1164,0,2008
69.0,7050,2,7,6,2,1,6,2003,1704,1,2,0,1704,0,2007
58.0,10289,0,4,5,2,1,5,2004,1095,4,0,0,1692,0,2006
69.37905085568637,6780,0,4,5,1,0,6,1989,864,4,0,0,2002,0,2008
70.0,8125,0,5,5,2,0,6,1978,1237,3,0,0,1573,0,2010
24.0,14115,0,6,7,1,1,8,1880,1086,4,0,0,904,0,2008
110.0,14260,0,6,6,3,0,6,1953,910,3,0,0,848,0,2010
60.0,8816,0,3,5,1,0,6,1961,930,2,0,0,1567,0,2009
94.0,11241,0,7,5,2,0,7,1997,0,2,0,0,1224,0,2009
69.37905085568637,6000,0,7,5,1,0,8,1999,1314,3,0,0,1336,0,2010
45.0,9600,0,5,5,2,1,5,2005,783,4,0,0,747,0,2008
60.0,11500,0,3,5,2,1,4,1957,896,4,0,0,1509,0,2006
70.0,21535,0,6,6,1,1,7,2006,876,2,0,0,1767,0,2010
69.37905085568637,6563,0,5,5,1,0,7,1965,796,4,0,0,1208,0,2007
69.37905085568637,13400,3,8,5,2,1,6,1958,847,2,0,1,1640,0,2007
75.0,6762,2,6,5,2,0,4,1919,1050,3,0,0,894,0,2008
60.0,11394,2,6,5,1,1,7,1924,975,3,0,0,845,0,2007
59.0,9158,0,4,5,1,1,11,1936,1122,2,0,0,1456,0,2007
93.0,11198,0,8,5,2,0,5,1940,483,3,0,0,1456,0,2007
52.0,7892,1,5,6,2,0,8,2004,1079,3,0,0,1208,0,2008
65.0,9100,0,8,5,1,0,8,2005,832,2,0,0,875,0,2007
75.0,10029,0,6,5,2,0,3,2004,1379,2,0,0,1456,0,2010
60.0,7438,0,4,7,1,1,8,1960,672,3,0,0,2022,0,2008
90.0,6970,0,4,7,1,0,5,1948,710,2,0,0,2097,0,2010
64.0,4403,1,5,5,1,0,7,1970,1623,2,0,0,1428,0,2010
65.0,10896,0,7,5,1,0,7,1966,600,1,0,0,864,0,2008
90.0,8121,0,7,7,2,0,7,1960,813,3,0,0,2149,0,2007
74.0,8125,2,8,5,2,0,8,1968,1051,3,2,0,848,0,2009
69.37905085568637,8635,0,4,5,2,1,4,1980,1021,2,0,0,1200,0,2006
37.0,9416,0,10,5,2,1,6,2004,1064,3,0,0,1526,0,2007
69.37905085568637,13811,0,7,8,2,0,6,2000,1419,4,0,0,1707,0,2010
88.0,6435,3,7,6,2,1,7,1964,654,3,0,0,1063,0,2006
59.0,13651,0,6,5,1,1,5,2007,1500,2,0,0,1511,0,2007
60.0,9100,0,8,6,2,0,8,1972,1518,3,0,0,2113,0,2008
60.0,7000,0,7,5,2,1,6,1977,1064,3,0,0,1229,0,2009
75.0,4224,0,5,5,2,0,5,2007,715,2,0,0,1050,0,2008
49.0,12589,0,5,9,3,1,7,1925,1228,3,0,0,1192,0,2010
85.0,9505,3,8,6,2,0,7,1958,700,3,0,0,2520,0,2006
59.0,7200,0,5,8,2,0,8,1955,1062,4,0,0,1790,0,2008
70.0,8600,0,10,5,1,0,4,1994,988,4,0,0,784,0,2007
60.0,7227,0,8,5,1,0,5,2005,0,5,0,0,1015,0,2009
87.0,8410,2,6,5,1,1,7,1975,972,3,0,1,3395,0,2009
40.0,21000,0,6,7,1,2,4,1940,1067,1,0,0,2078,0,2010
90.0,9950,0,7,5,1,0,12,1965,784,5,0,0,860,0,2009
78.0,9000,0,6,5,1,0,6,1971,616,4,0,1,1279,0,2010
78.0,5389,0,4,5,2,1,8,1924,980,3,0,0,1756,0,2007
69.37905085568637,8400,0,4,5,2,0,7,1948,1563,3,0,0,1728,0,2007
21.0,34650,0,7,7,1,0,6,2003,1237,3,0,0,987,0,2008
34.0,10012,0,5,7,1,2,8,1966,816,2,0,0,1052,0,2006
44.0,10800,0,6,5,2,0,7,2009,1602,3,0,0,1526,0,2010
68.0,11404,0,5,5,2,0,6,1993,3094,3,0,0,1284,0,2007
80.0,6240,0,6,5,2,1,7,1988,980,3,0,0,1314,0,2006
68.0,7332,0,5,7,1,1,10,2002,894,2,0,0,1224,0,2006
120.0,10267,0,5,5,2,0,6,1955,1394,3,0,0,864,0,2008
64.0,8198,0,5,6,2,0,5,1957,998,3,0,0,2046,0,2007
69.37905085568637,8849,0,6,5,2,1,5,2005,506,4,0,0,1144,0,2006
78.0,11600,0,5,5,2,0,6,1962,784,3,0,1,2240,512,2008
52.0,10208,0,5,5,1,1,6,1925,721,2,0,0,1484,0,2006
80.0,11888,0,6,6,2,0,7,1998,784,3,0,1,835,0,2009
69.37905085568637,15602,0,7,3,2,0,12,1965,952,3,0,0,1148,0,2008
57.0,16635,0,6,8,1,0,7,2006,728,5,0,0,894,0,2008
69.37905085568637,12209,0,6,5,1,1,8,1997,2392,3,0,1,1003,0,2007
44.0,11616,0,6,5,2,0,8,1937,1195,3,0,0,1314,0,2007
69.37905085568637,7200,0,6,3,1,0,7,2005,788,2,0,0,816,0,2007
60.0,7758,0,6,5,1,0,6,2007,1109,2,0,0,1484,0,2010
129.0,14762,0,3,5,1,1,10,2001,1088,3,0,0,1634,0,2007
60.0,21453,4,5,5,1,0,4,1972,912,2,0,0,2236,0,2008
59.0,6600,0,5,5,1,1,4,2008,825,3,0,1,1208,0,2008
65.0,7875,0,8,7,2,1,4,1955,728,2,0,0,1935,0,2008
78.0,8880,0,5,7,2,1,8,1958,1053,6,0,0,1935,0,2006
21.0,2448,0,8,7,2,0,10,1920,1122,3,0,0,2223,0,2010
54.0,10240,2,7,5,1,1,5,1998,870,3,0,0,1144,0,2006
60.0,9100,0,6,7,1,1,6,1996,1195,3,0,0,1228,0,2009
50.0,7000,0,6,5,2,0,7,1930,1560,3,0,0,1644,0,2007
79.0,13125,0,4,5,2,0,8,1941,1394,3,0,0,1301,0,2009
58.0,12702,0,6,6,1,1,7,2004,832,3,0,0,980,0,2007
60.0,10800,0,3,6,1,0,5,1965,1566,3,0,0,1709,0,2008
90.0,4043,0,6,5,1,1,6,1971,1629,3,0,0,1665,0,2007
69.37905085568637,11838,0,8,5,1,0,5,2006,696,2,0,0,1716,0,2009
60.0,16770,0,7,5,1,0,5,1920,1196,3,0,0,864,0,2008
85.0,10041,0,6,5,2,1,7,1950,1248,3,0,0,1200,0,2007
75.0,10652,0,5,6,1,0,5,1965,1753,2,0,0,1314,0,2008
69.37905085568637,45600,0,8,6,1,1,7,1940,1297,3,0,0,894,0,2009
52.0,8198,0,6,5,1,0,6,1960,924,3,0,0,1120,0,2006
68.0,9947,4,5,5,1,0,5,1945,975,3,0,0,1638,0,2009
21.0,1890,0,5,6,1,1,8,1939,924,3,0,0,1387,0,2007
66.0,9000,3,6,5,1,0,5,1931,1522,3,0,0,1142,0,2006
69.37905085568637,9600,0,8,5,2,1,7,2001,802,4,0,0,1856,0,2006
86.0,9600,0,6,5,1,0,7,2006,1541,2,0,0,1776,0,2006
52.0,17104,0,7,6,1,0,7,1971,864,2,0,0,1788,0,2009
60.0,7800,0,5,5,1,1,8,1998,816,3,0,0,1839,0,2008
88.0,12378,0,7,5,1,0,4,1926,1237,3,0,0,1131,0,2009
84.0,5119,1,5,5,2,0,6,1998,1120,3,0,0,1663,0,2009
69.37905085568637,5400,4,6,6,2,0,5,1969,1073,3,0,0,2270,0,2010
77.0,11885,0,9,5,2,0,7,2007,1582,5,0,0,1268,0,2007
73.0,12400,0,8,5,2,0,6,1915,1050,3,0,0,1728,0,2007
69.37905085568637,6060,0,6,5,1,0,6,1960,1054,3,0,0,1230,0,2009
41.0,9550,0,6,5,1,1,8,2006,1040,2,0,0,747,0,2007
72.0,9819,0,5,5,2,1,6,1974,961,3,0,0,2046,0,2010
55.0,8990,0,7,9,1,1,7,1978,813,2,0,0,2531,0,2009
70.0,8100,1,7,5,2,0,6,2003,1753,3,0,0,1600,0,2006
57.0,10300,0,7,6,2,0,7,1926,858,6,0,0,1200,0,2009
60.0,10463,4,8,6,1,0,8,1991,1362,2,2,0,2020,0,2009
69.0,8400,0,6,6,1,0,10,1900,1604,3,0,0,1505,0,2009
69.37905085568637,10800,0,5,1,0,0,7,1971,768,3,0,0,1199,0,2006
69.37905085568637,13350,0,7,5,1,1,6,1953,1163,3,0,0,2398,0,2010
57.0,10240,0,10,6,3,0,5,2008,1256,3,0,0,1632,0,2008
72.0,3196,0,7,6,1,1,4,1957,768,2,0,0,958,0,2006
80.0,10880,0,6,5,2,1,6,1974,572,4,0,0,2087,0,2008
69.37905085568637,19296,0,7,6,1,0,8,2005,990,3,0,0,1437,0,2007
80.0,6435,0,9,5,2,0,6,1988,858,2,0,0,1337,0,2006
87.0,5684,0,8,5,1,0,7,1958,884,3,0,0,1935,0,2007
60.0,7875,0,5,7,1,0,5,2004,924,3,0,0,2234,0,2006
60.0,7449,0,6,5,2,1,7,2004,1134,4,0,0,800,0,2008
80.0,53107,0,6,7,2,1,6,1950,1734,3,0,0,2084,0,2007
81.0,4500,0,7,5,2,0,5,1978,612,2,0,1,1617,0,2010
76.0,10300,3,4,7,1,0,10,1920,1256,4,0,0,1440,0,2008
81.0,13000,0,5,7,1,1,6,2006,440,2,0,0,1235,0,2008
50.0,14803,0,7,5,1,1,6,2008,1462,3,0,0,1400,0,2010
34.0,8400,4,5,5,2,1,5,2006,910,3,0,0,2036,0,2009
73.0,7917,1,4,5,2,0,10,1977,1752,2,0,0,1053,0,2007
70.0,7758,0,5,5,1,0,5,1978,1311,2,0,0,1961,0,2009
69.0,1936,0,5,7,2,0,8,1939,783,4,0,0,2291,0,2009
80.0,6120,0,7,4,1,0,9,2009,1028,2,0,0,1812,0,2010
69.37905085568637,10593,0,8,6,2,0,7,2001,858,3,0,0,1432,0,2006
64.0,13350,0,7,5,2,0,4,1959,1930,3,0,0,1146,0,2009
70.0,13072,3,6,5,2,1,8,1999,686,3,0,0,1062,0,2008
69.37905085568637,8197,0,8,7,1,0,8,1910,1479,3,0,0,1125,0,2006
69.37905085568637,1680,0,7,5,1,0,7,1993,1860,3,0,0,894,0,2010
69.37905085568637,10125,1,6,5,2,0,5,1924,1482,3,0,0,1040,0,2007
65.0,9525,0,6,8,2,0,7,1988,1196,3,0,0,1797,0,2006
24.0,4251,0,7,5,1,0,8,1963,1252,3,0,0,1200,0,2008
69.37905085568637,16770,0,5,5,1,1,7,1999,1078,2,0,0,1144,0,2010
80.0,4224,0,6,7,2,1,6,2006,980,3,0,0,1296,0,2008
141.0,9590,0,4,4,2,1,6,1965,1520,3,0,1,1339,0,2006
93.0,9548,0,8,9,1,1,6,2007,1632,4,0,0,2403,0,2009
30.0,7750,0,6,8,2,1,8,2004,780,3,0,1,912,0,2006
65.0,8121,0,8,6,0,1,5,2006,680,2,0,0,1660,0,2009
81.0,17671,0,6,5,1,0,6,2006,861,3,0,1,1236,0,2010
78.0,11475,0,6,4,1,1,5,1997,811,3,0,0,1358,0,2008
49.0,8450,0,6,5,2,0,9,1998,1078,3,0,1,1040,0,2009
34.0,7875,0,6,6,2,0,9,1964,761,3,0,0,1560,0,2008
60.0,11838,0,6,5,2,1,4,1918,1498,3,0,0,1242,0,2006
80.0,5350,0,7,6,2,1,5,1964,750,3,0,0,1430,0,2010
55.0,9600,0,6,6,2,0,8,1977,1030,3,0,1,2144,0,2006
69.37905085568637,8520,0,7,6,1,0,4,1900,2121,3,0,1,1826,0,2006
69.37905085568637,10142,1,5,4,2,0,7,2007,506,3,0,0,1566,0,2009
115.0,9000,0,5,7,2,1,6,2009,1040,4,0,0,1801,0,2007
85.0,7136,0,7,6,2,1,6,1900,551,3,0,0,948,0,2009
66.0,7200,0,5,7,1,0,8,1924,728,2,0,0,2046,0,2007
68.0,10106,0,6,5,1,1,5,1971,938,2,0,0,1026,0,2006
85.0,9600,0,6,9,1,1,6,1960,896,3,0,0,1710,0,2008
64.0,9550,4,7,5,2,1,6,1976,1466,3,0,0,1086,0,2006
73.0,9286,0,6,5,2,1,6,1956,3138,2,0,0,1717,0,2006
60.0,8816,3,6,5,1,0,7,1963,1304,3,0,0,2172,0,2007
79.0,8814,0,7,5,2,1,7,1984,1686,3,0,0,1034,0,2007
72.0,11988,0,8,5,1,0,6,1950,849,3,0,0,3279,0,2010
80.0,7875,0,4,5,1,1,10,1920,864,2,0,0,1869,0,2007
74.0,10624,0,5,5,1,1,6,2003,1181,3,0,0,803,0,2009
55.0,11198,0,7,5,2,1,5,1953,1337,6,0,0,1253,0,2010
70.0,10437,0,7,5,2,0,2,1976,747,2,0,0,1442,0,2008
64.0,9600,0,9,5,2,1,6,1914,1517,4,0,0,1200,0,2008
69.37905085568637,10400,0,4,7,2,1,7,1992,729,3,0,0,1047,0,2008
97.0,11600,4,7,5,2,0,7,2001,1149,3,0,1,1340,0,2007
91.0,12968,4,5,5,1,0,8,2004,1502,3,0,0,1541,0,2007
84.0,11457,0,6,5,2,0,6,1957,1004,2,0,0,1216,0,2009
32.0,10240,0,7,5,2,1,6,1966,728,2,0,0,2126,0,2006
54.0,11694,0,5,7,2,1,8,1959,816,2,0,0,1262,0,2006
60.0,9938,3,7,6,1,1,6,1981,1310,4,0,0,1578,0,2007
77.0,12772,0,4,5,1,0,5,1958,866,2,0,0,1212,0,2008
48.0,10603,0,4,6,2,0,6,2007,1302,3,0,0,924,0,2008
69.37905085568637,9548,0,5,5,2,1,5,1999,804,3,0,0,1728,0,2010
76.0,9100,0,7,5,2,1,4,2005,3138,4,0,0,1430,0,2010
84.0,16059,0,5,5,2,1,6,1976,768,5,0,0,1709,0,2008
50.0,12692,0,6,5,1,1,9,1953,783,2,0,0,1976,0,2009
70.0,8470,0,5,6,2,0,7,1966,1056,3,0,0,1682,0,2008
51.0,11207,0,5,5,1,1,6,1999,483,3,0,0,1164,0,2006
60.0,9100,0,6,5,2,0,5,1925,712,4,0,1,955,0,2010
65.0,10125,0,5,5,1,0,6,1971,624,3,0,0,1634,0,2006
69.37905085568637,8880,0,8,6,2,0,6,2001,849,3,0,0,1232,0,2007
64.0,8712,0,7,5,3,1,5,1925,988,3,0,0,1656,0,2007
56.0,9600,0,7,5,2,0,6,1915,907,4,0,0,1362,0,2008
57.0,10624,0,3,5,2,0,11,1930,876,3,0,0,1453,0,2009
70.0,10655,0,5,5,2,0,6,1994,1029,4,0,0,1360,0,2006
30.0,12090,0,4,6,2,1,6,2009,1413,2,0,0,1578,0,2009
63.0,22420,0,7,5,2,1,8,2007,964,4,0,0,1541,0,2007
40.0,22950,0,6,8,1,0,6,1971,1032,3,0,0,2640,0,2006
57.0,7015,1,5,7,1,0,7,2009,816,3,0,0,972,0,2007
69.37905085568637,9248,0,8,5,1,0,6,1965,612,3,1,0,1164,0,2010
70.0,11500,0,6,5,1,1,7,1939,630,3,0,0,1431,0,2009
69.37905085568637,8200,0,6,8,2,0,7,2006,894,3,0,0,1430,0,2008
65.0,7128,0,6,5,1,1,6,1998,2330,3,0,0,2287,0,2008
60.0,6120,0,5,5,1,0,7,1920,735,2,0,0,1392,0,2009
60.0,11287,0,6,5,1,0,5,1981,992,3,0,0,1229,0,2006
65.0,14331,0,7,8,1,0,8,1920,1268,1,0,1,901,0,2006
90.0,11207,0,5,6,2,0,10,2000,2046,3,0,0,987,0,2006
69.37905085568637,8248,0,7,5,2,0,7,1965,900,5,0,0,1180,0,2007
65.0,9600,2,5,4,1,0,5,1988,756,6,0,0,1792,0,2010
64.0,3951,0,8,6,1,0,7,1964,0,1,0,0,1575,0,2006
81.0,10832,0,5,8,2,1,5,1971,1623,3,0,0,1102,0,2009
70.0,8068,0,6,5,1,0,5,1958,1176,4,2,0,1734,0,2010
60.0,7162,0,6,8,1,0,6,1998,616,2,0,0,1223,0,2008
96.0,10380,0,7,5,1,0,5,1987,1922,3,0,0,2822,0,2006
70.0,10356,0,8,5,2,0,10,1972,1494,6,0,0,1086,0,2007
65.0,15611,0,6,1,2,0,5,1910,1097,3,0,0,996,0,2006
69.0,9248,0,7,6,1,2,5,1918,1431,3,0,0,2113,0,2008
70.0,5604,0,9,5,1,0,4,1946,880,2,0,0,1717,0,2007
55.0,8480,0,8,5,2,1,8,2003,264,3,0,0,1310,0,2007
78.0,10650,0,7,5,1,0,7,2006,1232,2,0,0,1456,0,2009
60.0,1936,0,8,5,2,0,7,1960,1763,3,0,0,1682,0,2006
50.0,6120,0,5,6,1,0,6,1900,768,3,0,0,904,0,2008
60.0,11841,0,6,8,1,0,5,2006,1502,2,0,0,1392,0,2007
59.0,8773,0,5,5,1,1,6,1900,520,2,0,0,1392,0,2007
70.0,9525,0,4,5,1,1,5,1920,1517,3,0,0,1310,0,2008
90.0,9020,0,6,7,1,0,5,1977,864,3,0,0,1718,0,2008
70.0,6120,0,4,5,2,1,4,2006,720,4,0,0,964,0,2008
